gene_cluster_id,type,genome_occurences,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,GC.function,COG20_FUNCTION,KOfam,Pfam
GC_00000874,core,104,19.69331458072877,1.181490328949526,0.3716798670552489,3.178784845975802,0.0014789382465228047,0.026011329348445574,Nitrogen regulatory protein PII (GlnK) (PDB:2GW8) (PUBMED:24610711),Nitrogen regulatory protein PII (GlnK) (PDB:2GW8) (PUBMED:24610711),nitrogen regulatory protein P-II 1,Nitrogen regulatory protein P-II
GC_00002209,core,89,19.40341285058857,1.1477906323743394,0.3654268519245657,3.1409586524070634,0.0016839580461632901,0.02778359989349331,Lipoprotein-anchoring transpeptidase ErfK/SrfK (ErfK) (PDB:4LZH),Lipoprotein-anchoring transpeptidase ErfK/SrfK (ErfK) (PDB:4LZH),,"L,D-transpeptidase catalytic domain"
GC_00000594,core,104,18.747003183304074,1.086719735620816,0.34482480684154204,3.151512634994959,0.0016242713501421696,0.027046679919248272,"Translation elongation factor EF-4, membrane-bound GTPase (LepA) (PDB:3DEG)","Translation elongation factor EF-4, membrane-bound GTPase (LepA) (PDB:3DEG)",GTP-binding protein LepA,Elongation factor Tu GTP binding domain
GC_00008161,accessory,12,8.255921821890086,1.0862405986844568,0.3606875399710923,3.011583374273241,0.002598890220773557,0.03582944585724087,"Uncharacterized conserved protein YidB, DUF937 family (YidB) (PDB:1Z67)","Uncharacterized conserved protein YidB, DUF937 family (YidB) (PDB:1Z67)",,YidB-like protein
GC_00003209,accessory,36,8.898745540191015,1.0805322484521682,0.3442673171660648,3.138643125774702,0.0016973202250134113,0.02794737390740706,"Glycosyltransferase involved in cell wall bisynthesis (RfaB) (PDB:2IV7)|Glycosyltransferase involved in cell wall bisynthesis (WcaA) (PDB:5MLZ)|Glycosyltransferase involved in LPS biosynthesis, GR25 family","Glycosyltransferase involved in cell wall bisynthesis (RfaB) (PDB:2IV7)|Glycosyltransferase involved in cell wall bisynthesis (WcaA) (PDB:5MLZ)|Glycosyltransferase involved in LPS biosynthesis, GR25 family",,Glycosyl transferase family 2
GC_00000605,core,101,15.078040238048127,0.9949759901806743,0.3370982575614565,2.951590427604865,0.0031614196193941757,0.0391996755855979,"Photosystem II reaction center D2, PsbD (PsbD) (PDB:1S5L) (PUBMED:20558739;25043005)","Photosystem II reaction center D2, PsbD (PsbD) (PDB:1S5L) (PUBMED:20558739;25043005)",photosynthetic reaction center L subunit,Photosynthetic reaction centre protein
GC_00000876,core,104,22.547778360052806,0.950407714614991,0.32783969042117245,2.899001378978889,0.0037435324781923277,0.043191337840590635,Acyl carrier protein (AcpP) (PDB:1ACP),Acyl carrier protein (AcpP) (PDB:1ACP),acyl carrier protein,Phosphopantetheine attachment site
GC_00003144,accessory,37,16.814629582209264,0.8783997624185966,0.2968661578737427,2.958908380497114,0.0030873087437289473,0.03863410664844809,GC_00003144,,,
GC_00001501,core,104,12.768652055036073,0.8611136529142988,0.28592226134394993,3.0117055204681065,0.0025978447929945305,0.03582944585724087,Tryptophan synthase beta chain (TrpB) (PDB:2DH5),Tryptophan synthase beta chain (TrpB) (PDB:2DH5),tryptophan synthase beta chain [EC:4.2.1.20],Pyridoxal-phosphate dependent enzyme
GC_00000620,core,104,14.11677434097643,0.8484415716942445,0.28285282445467763,2.9995867049586167,0.0027034616570895324,0.03634703655994423,"Heme/copper-type cytochrome/quinol oxidase, subunit 1 (CyoB) (PDB:1AR1)","Heme/copper-type cytochrome/quinol oxidase, subunit 1 (CyoB) (PDB:1AR1)",cytochrome c oxidase subunit I [EC:7.1.1.9],Cytochrome C and Quinol oxidase polypeptide I
GC_00000070,accessory,76,24.56901387163153,0.7214105413666505,0.25284674167028615,2.8531534027334815,0.004328771972409661,0.047347957004124905,GC_00000070,,,
GC_00003226,accessory,33,1.1550631789605492,3.7213010199001486,1.006668270702505,3.6966507519932392,2.184625539263873e-4,0.008543146219409782,Site-specific DNA recombinase SpoIVCA/DNA invertase PinE (SpoIVCA) (PDB:1GDT),Site-specific DNA recombinase SpoIVCA/DNA invertase PinE (SpoIVCA) (PDB:1GDT),putative DNA-invertase from lambdoid prophage Rac,"Resolvase, N terminal domain"
GC_00003774,accessory,40,1.0789100447951943,3.0349867476090555,0.9637563386116189,3.149122476311012,0.0016376154650750495,0.02707391096122043,"ABC-type Fe3+-hydroxamate transport system, periplasmic component (FepB) (PDB:1ESZ)","ABC-type Fe3+-hydroxamate transport system, periplasmic component (FepB) (PDB:1ESZ)",iron complex transport system substrate-binding protein,Periplasmic binding protein
GC_00006407,accessory,19,1.3381067786399568,2.9591639203561333,0.9489390513802101,3.1183919726478715,0.0018184078902116977,0.029001823096043038,Fucose permease (FucP) (PDB:3O7P),Fucose permease (FucP) (PDB:3O7P),"MFS transporter, FHS family, L-fucose permease",Major Facilitator Superfamily
GC_00008833,accessory,13,1.2599777133058299,2.825794243797155,0.8701146256100577,3.247611476264894,0.001163780653325719,0.023144723310883613,"DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA (AcrR) (PDB:2QOP)","DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA (AcrR) (PDB:2QOP)",,"Bacterial regulatory proteins, tetR family"
GC_00003143,accessory,38,1.527944846899225,2.7182156889847353,0.8610042863229345,3.1570292182787365,0.001593853748768168,0.026844647262613427,"Predicted arabinose efflux permease AraJ, MFS family (AraJ) (PDB:4LDS)","Predicted arabinose efflux permease AraJ, MFS family (AraJ) (PDB:4LDS)",,Major Facilitator Superfamily
GC_00002448,accessory,79,1.5541774950272613,2.7101236653426124,0.8639496160549697,3.136900132808414,0.0017074427524399506,0.028000684170053542,osmotically inducible lipoprotein OsmB,,osmotically inducible lipoprotein OsmB,
GC_00048450,accessory,1,1.2699994111690145,2.7001272695181644,0.9310972304401548,2.8999412534411055,0.0037323260419388753,0.043178149771884874,GC_00048450,,,
GC_00004046,accessory,25,1.7319735414028816,2.619928570039639,0.8193195140417636,3.1976884782291317,0.0013853384734178425,0.025322119421979167,"Branched-chain amino acid ABC-type transport system, permease component (LivH)","Branched-chain amino acid ABC-type transport system, permease component (LivH)",branched-chain amino acid transport system permease protein,Branched-chain amino acid transport system / permease component
GC_00016579,accessory,4,1.6235743654693229,2.5009898261607164,0.793456967499334,3.152016969543866,0.0016214684969571812,0.027046679919248272,GC_00016579,,,
GC_00002757,accessory,70,1.9038851115885247,2.497145828763987,0.7562236565138829,3.302126040694872,9.595494210610254e-4,0.02109452700246049,Periplasmic glycine betaine/choline-binding (lipo)protein of an ABC-type transport system (osmoprotectant binding protein) (OsmF) (PDB:4WEP),Periplasmic glycine betaine/choline-binding (lipo)protein of an ABC-type transport system (osmoprotectant binding protein) (OsmF) (PDB:4WEP),osmoprotectant transport system substrate-binding protein,Substrate binding domain of ABC-type glycine betaine transport system
GC_00003709,accessory,44,1.8349671268029142,2.300403704319724,0.715989473996396,3.2129015689011418,0.0013140131418361905,0.024732848673298242,"Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV)","Superfamily II DNA or RNA helicase, SNF2 family (HepA) (PDB:6UXV)",,SNF2-related domain
GC_00020170,accessory,3,1.910642998182115,2.298040080091471,0.7560523584050001,3.0395250468360597,0.002369514988788163,0.0341731115581612,Protein of unknown function (DUF2865),,,Protein of unknown function (DUF2865)
GC_00009860,accessory,11,2.0236644372007278,2.25956249114973,0.7252543847351675,3.115544750515128,0.0018360548728844869,0.029098350411614737,Phosphoglycerate dehydrogenase or related dehydrogenase (SerA) (PDB:3OET),Phosphoglycerate dehydrogenase or related dehydrogenase (SerA) (PDB:3OET),glyoxylate/hydroxypyruvate reductase [EC:1.1.1.79 1.1.1.81],"D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain"
GC_00007567,accessory,16,2.0691908293303043,2.2295684173528656,0.6859754638074375,3.250215984370449,0.0011531739070059371,0.023046478033381553,GC_00007567,,,
GC_00035309,accessory,1,1.937016339291196,2.202582740278675,0.7443326203292984,2.959137729721204,0.0030850118772766224,0.03863410664844809,GC_00035309,,,
GC_00003955,accessory,39,1.7414910222608133,2.1918510554844777,0.7341575302856587,2.9855323483934497,0.0028308519520655155,0.03701953340530691,GC_00003955,,,
GC_00006631,accessory,18,1.7758372555457262,2.1613072253230854,0.7646138463551541,2.8266650357246914,0.004703550000260559,0.049429813568629695,GC_00006631,,,
GC_00030189,accessory,2,1.7957760263248246,2.0829986480031195,0.7341165421045289,2.837422300867492,0.00454794146565644,0.048356805074051615,GC_00030189,,,
GC_00025654,accessory,2,2.2759508302058076,2.0770353144663547,0.6456849542806798,3.216793733067947,0.0012963176049709296,0.024521505578682653,"PAS domain (PAS) (PDB:2MWG)|GAF domain (GAF)|Two-component sensor histidine kinase, HisKA and HATPase domains (PDB:4R39)","PAS domain (PAS) (PDB:2MWG)|GAF domain (GAF)|Two-component sensor histidine kinase, HisKA and HATPase domains (PDB:4R39)",,PAS fold
GC_00070130,accessory,1,2.5757996729981354,2.0494821579335603,0.6327744569174412,3.2388825679178113,0.0011999896942897095,0.02338844988976823,GC_00070130,,,
GC_00002822,accessory,67,2.029617426939848,1.91254127003404,0.6701842942613934,2.8537542380664735,0.0043205941139786595,0.047347957004124905,"Uncharacterized membrane protein YjfL, UPF0719 family (YjfL)","Uncharacterized membrane protein YjfL, UPF0719 family (YjfL)",putative membrane protein,Domain of Unknown Function (DUF350) 
GC_00004331,accessory,33,2.5560295277398795,1.8897407131033548,0.6230333758415779,3.033129181162631,0.002420319672897996,0.03472112913466014,"tRNA U34 5'-hydroxylase TrhO, rhodanese family (TrhO) (PDB:4F67) (PUBMED:31253794)","tRNA U34 5'-hydroxylase TrhO, rhodanese family (TrhO) (PDB:4F67) (PUBMED:31253794)",UPF0176 protein,UPF0176 acylphosphatase like domain
GC_00003840,accessory,40,2.232851523437729,1.7855373769187184,0.5998173503079817,2.9768018147556385,0.002912722301088809,0.03754652475646729,"Uncharacterized membrane protein YjgN, DUF898 family (YjgN)","Uncharacterized membrane protein YjgN, DUF898 family (YjgN)",,Bacterial protein of unknown function (DUF898)
GC_00063077,accessory,1,2.3754033851795695,1.7606343729295826,0.6141961334276664,2.866567008658858,0.00414950303802088,0.04604646345329037,GC_00063077,,,
GC_00011420,accessory,8,2.4752189023511684,1.6869509186044283,0.5869446974627162,2.874122427371595,0.00405151878718376,0.04533019781974237,"ABC-type dipeptide/oligopeptide/nickel transport system, permease component (DppB)","ABC-type dipeptide/oligopeptide/nickel transport system, permease component (DppB)",peptide/nickel transport system permease protein,Binding-protein-dependent transport system inner membrane component
GC_00004406,accessory,32,2.3654705519812262,1.680699500359908,0.5830502437974926,2.882598057781887,0.003944103563073878,0.044696242435308266,Ribosomal protein S18 acetylase RimI and related acetyltransferases (RimI) (PDB:1GHE),Ribosomal protein S18 acetylase RimI and related acetyltransferases (RimI) (PDB:1GHE),,Acetyltransferase (GNAT) family
GC_00003204,accessory,51,2.4901530936403042,1.6757302256918303,0.5877557095368208,2.8510658399428985,0.004357294603125227,0.0473678691943586,Adenine deaminase (AdeC) (PDB:3NQB),Adenine deaminase (AdeC) (PDB:3NQB),adenine deaminase [EC:3.5.4.2],Adenine deaminase C-terminal domain
GC_00003506,accessory,48,2.816687582471956,1.653712202097042,0.5543349714559601,2.983236287174105,0.0028521770764587113,0.037178859519094803,Thiosulfate reductase cytochrome b subunit (YdhU),Thiosulfate reductase cytochrome b subunit (YdhU),,Prokaryotic cytochrome b561
GC_00025242,accessory,2,2.798971590063145,1.6456390199008666,0.549713934416084,2.993627988799109,0.0027568185400347897,0.036640460791900295,GC_00025242,,,
GC_00002929,accessory,59,3.3035549087063187,1.6083941663286927,0.5210596030268474,3.086775787233348,0.0020234015333539775,0.03099276087154418,"Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase) (SsuD) (PDB:1BRL)","Flavin-dependent oxidoreductase, luciferase family (includes alkanesulfonate monooxygenase SsuD and methylene tetrahydromethanopterin reductase) (SsuD) (PDB:1BRL)",alkanesulfonate monooxygenase [EC:1.14.14.5 1.14.14.34],Luciferase-like monooxygenase
GC_00010632,accessory,9,2.6445809238693525,1.587110328144737,0.5413427519994924,2.931803043972823,0.0033700039628060644,0.040489826046476406,GC_00010632,,,
GC_00003081,accessory,52,4.032136358084012,1.5565796422136906,0.5050188900096766,3.0822206317547156,0.0020546248876164314,0.031237979132471127,"Uncharacterized conserved protein, DUF305 family (PDB:5FEJ)","Uncharacterized conserved protein, DUF305 family (PDB:5FEJ)",,Domain of unknown function (DUF305)
GC_00002545,accessory,79,2.9850438362083147,1.5509201055218818,0.5284849008570813,2.9346535785727177,0.003339202601313848,0.04023862808753606,"ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component (TauB)","ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component (TauB)",NitT/TauT family transport system ATP-binding protein,ABC transporter
GC_00005270,accessory,22,2.9135535965447663,1.524291249848737,0.5288991187648097,2.8820075431559897,0.003951502737579794,0.044696242435308266,Antitoxin component HicB of the HicAB toxin-antitoxin system (HicB) (PDB:4P78) (PUBMED:19060138),Antitoxin component HicB of the HicAB toxin-antitoxin system (HicB) (PDB:4P78) (PUBMED:19060138),antitoxin HicB,HicB_like antitoxin of bacterial toxin-antitoxin system
GC_00002254,accessory,79,3.0953561520700745,1.5206704285486758,0.5076854921403712,2.9953001456425743,0.002741749057935168,0.03661968281977776,"ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component (TauA) (PDB:2X26)","ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component (TauA) (PDB:2X26)",,NMT1-like family
GC_00002499,accessory,81,2.945053535264417,1.5187806836302449,0.5154765118275265,2.946362537927653,0.003215352980786755,0.03938785885597616,"Predicted Zn-dependent protease, minimal metalloprotease (MMP)-like domain (PDB:3E11)","Predicted Zn-dependent protease, minimal metalloprotease (MMP)-like domain (PDB:3E11)",,Zincin-like metallopeptidase
GC_00002722,accessory,72,3.139617553916499,1.4422759807518155,0.5062281238347891,2.849063323124481,0.00438481523176035,0.0473678691943586,"2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase (UbiG) (PDB:1BHJ)","2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase (UbiG) (PDB:1BHJ)",,Methyltransferase domain
GC_00003535,accessory,48,3.3391945417553224,1.433065486311948,0.4888861365908274,2.9312868151778875,0.0033756096461327522,0.040497358203014464,"ABC-type guanosine uptake system NupNOPQ, ATPase component NupO (NupO) (PUBMED:21926227)","ABC-type guanosine uptake system NupNOPQ, ATPase component NupO (NupO) (PUBMED:21926227)",general nucleoside transport system ATP-binding protein,ABC transporter
GC_00004416,accessory,32,3.4251232471577686,1.3742062642760828,0.4548571312033132,3.0211821910775685,0.0025178980646230697,0.03536818334410558,Glycosyltransferase family 87,,,Glycosyltransferase family 87
GC_00009765,accessory,11,3.6263174236072766,1.3685354411855593,0.4610443808004291,2.9683377526684422,0.0029941512598303343,0.03805379116790616,"PIN domain nuclease, a component of toxin-antitoxin system (PIN domain)","PIN domain nuclease, a component of toxin-antitoxin system (PIN domain)",,PIN domain
GC_00008418,accessory,14,3.7940308469054664,1.3162606122765779,0.45594606035068036,2.886877915480192,0.003890851707544795,0.04444970195108057,"Periplasmic protein Wza involved in polysaccharide export, contains SLBB domain of the beta-grasp fold (Wza) (PDB:2J58) (PUBMED:17250770)","Periplasmic protein Wza involved in polysaccharide export, contains SLBB domain of the beta-grasp fold (Wza) (PDB:2J58) (PUBMED:17250770)",polysaccharide biosynthesis/export protein,Polysaccharide biosynthesis/export protein
GC_00002293,accessory,61,4.317929244818445,1.2802181092613372,0.43615564699096676,2.9352322229313055,0.0033329814692549887,0.040223251143798336,Na+/H+ antiporter NhaD or related arsenite permease (ArsB),Na+/H+ antiporter NhaD or related arsenite permease (ArsB),arsenical pump membrane protein,Arsenical pump membrane protein
GC_00004959,accessory,26,4.630103380666739,1.206530085043509,0.4233468484135594,2.849980080316726,0.004372196724270148,0.0473678691943586,GC_00004959,,,
GC_00004218,accessory,29,6.056643225539534,1.1950837475347298,0.3906243677457632,3.059419345575867,0.002217664920631573,0.03283310201371662,Anti-sigma regulatory factor (Ser/Thr protein kinase) (RsbW) (PDB:1TIL),Anti-sigma regulatory factor (Ser/Thr protein kinase) (RsbW) (PDB:1TIL),phosphoserine phosphatase RsbX [EC:3.1.3.3],Histidine kinase-like ATPase domain
GC_00004418,accessory,32,4.9769490427162255,1.1687219286323598,0.3939156458286954,2.9669345226785158,0.0030078500724497496,0.038168256613582315,GC_00004418,,,
GC_00003938,accessory,38,4.350004153662602,1.1469030872090136,0.3948914183888183,2.904350496874432,0.0036801591668678855,0.04276344951900483,"ABC-type guanosine uptake system NupNOPQ, permease subunit NupQ (NupQ) (PUBMED:21926227)","ABC-type guanosine uptake system NupNOPQ, permease subunit NupQ (NupQ) (PUBMED:21926227)",general nucleoside transport system permease protein,Branched-chain amino acid transport system / permease component
